ac,lomo
99.936,99.9418072307
100.083,100.10590203
100.168,100.15850511
99.926,99.9592191168
99.837,99.8579289587
100.069,100.049549765
100.099,100.092111366
100.085,100.112426021
99.964,100.014567306
99.948,99.9555393426
99.731,99.7775857102
99.877,99.9231132791
100.293,100.303096219
99.957,99.9582343283
99.943,100.001554833
100.187,100.216285532
99.913,99.9359865181
99.951,99.8834261255
100.017,100.014244275
99.918,99.9264172439
100.0,100.039627921
99.966,99.9782392012
99.83,99.9112660499
99.891,99.8944779495
99.822,99.8720934355
100.108,100.121008133
99.932,99.9782303848
100.146,100.175774818
99.952,99.9737516893
99.81,99.8492232893
99.967,99.933
99.92,99.9543466302
99.647,99.6833246994
100.032,100.091377136
100.009,100.039967285
99.847,99.8662872879
100.028,100.016662042
99.958,99.9893792699
99.989,99.9850403534
100.038,100.014786412
99.875,99.8621143158
100.142,100.113352287
99.902,99.9228394872
99.98,99.9987719685
99.875,99.8746962902
100.069,99.9990585191
99.996,99.9931425295
99.984,99.9547853382
99.855,99.8839718203
100.193,100.159769353
100.03,100.038779427
99.865,99.9005068616
100.123,100.079355693
100.023,99.9973995227
99.953,99.9110074775
100.016,100.023835066
99.815,99.8555913696
99.826,99.823
100.357,100.2911618
99.998,99.9835639285
100.192,100.157110511
99.976,99.9470813846
99.962,99.9235737464
99.929,99.9783805837
99.862,99.9005226362
99.966,99.9257645894
99.93,99.8984121261
100.094,100.120297561
100.006,100.011961641
99.938,99.9079178998
100.101,100.080810918
99.937,99.9340931989
100.058,100.067143348
100.044,100.033546873
99.951,99.9494312321
99.968,100.008671218
99.899,99.9077100701
100.002,99.9769633642
99.91,99.9078545433
99.903,99.9384402623
100.19,100.18057556
100.062,100.094533589
100.036,100.003612852
100.071,100.083294741
100.168,100.116545619
99.917,99.9584974257
100.042,100.030864362
100.06,99.9803712873
99.99,99.9935905799
100.213,100.202152973
100.014,99.9982290395
100.063,100.040514819
100.073,100.085572224
100.04,100.045146804
99.997,100.044361835
99.907,99.9171582995
100.015,100.007181674
100.143,100.089279214
99.856,99.9039707102
99.99,99.9498290176
99.994,100.014006451
100.189,100.181353007
99.924,99.8992822818
99.879,99.9386766403
99.947,99.989797932
99.943,99.9558622303
100.018,100.007749674
100.043,100.074773244
99.987,100.019424856
99.907,99.9282513461
99.982,100.024487591
100.017,100.038560534
100.005,100.047175833
99.943,99.9484313319
99.957,99.9653249134
100.094,100.066500989
99.984,99.9973023239
100.031,100.059008806
100.023,100.04336874
100.09,100.116668616
99.961,99.961737663
99.949,99.96918672
100.056,100.083919972
99.997,99.9956183362
99.852,99.9073857361
99.983,100.018214278
99.919,99.9072687005
100.127,100.077250309
100.011,100.011793965
100.161,100.113070407
99.852,99.8847455149
99.938,99.9578766586
100.03,100.025385015
100.083,100.042930755
99.954,99.9760332623
99.928,99.9352466002
99.88,99.9197421401
100.058,100.033821003
100.117,100.102093274
100.089,100.04698933
99.986,99.9893011442
99.973,100.008205866
100.045,100.07482205
100.045,100.029326143
100.02,100.030073484
100.059,100.000126135
99.976,99.9887266549
100.158,100.164044567
100.114,100.082479252
100.141,100.120245901
99.967,99.9713284564
100.136,100.159408137
100.055,100.074629962
99.927,99.9119357792
99.958,100.002360088
99.939,99.9761100816
99.881,99.9245135421
99.98,100.030216222
99.99,100.00214768
100.136,100.089310411
100.051,100.04385627
99.97,99.9677174982
100.054,100.054093308
99.956,99.965671511
99.991,100.00112023
99.997,100.002963613
100.163,100.129964177
99.96,99.9902517167
99.895,99.9411914928
100.057,100.033958347
100.017,100.036542001
100.015,99.9879276816
100.008,99.9741138179
100.057,100.090683372
99.909,99.9623586298
100.024,100.047272315
99.93,99.987539321
99.941,99.9763109955
100.038,100.009218329
100.038,100.023858911
100.085,100.06844731
99.996,99.9556993105
100.007,100.004553366
99.989,99.9867723565
99.929,99.9242239634
100.0,100.026009316
99.928,99.9621980256
99.755,99.7685837661
99.967,100.003302272
100.192,100.218077582
99.974,99.981331659
100.08,100.063641068
100.048,100.069414433
99.847,99.8593347112
99.908,99.9649697515
100.071,100.098128888
99.928,99.9498522851
100.068,100.037083356
99.877,99.8661374718
100.031,100.035658202
99.972,100.039569646
100.13,100.133224535
100.024,100.054381955
100.053,100.055564371
100.024,100.002794647
100.065,100.040234759
100.135,100.162234801
100.13,100.107799742
99.94,99.9911646043
100.061,100.046845908
99.968,99.9944152146
99.926,99.9440189305
100.148,100.140417178
99.994,100.009373744
100.035,100.026832463
99.927,99.9935017084
99.894,99.9371929925
100.277,100.284043733
99.951,99.9764726884
99.928,99.9277607469
99.997,99.9722678933
100.074,100.102679859
99.889,99.9361081102
100.02,100.027748462
99.986,99.9869497377
99.978,100.032858988
100.122,100.123102266
100.073,100.079885065
100.123,100.158698486
99.727,99.7395851942
100.034,100.05844044
99.894,99.9431549265
100.138,100.129797504
99.936,99.9226163328
99.976,99.9787358457
100.042,100.072981707
100.094,100.076870289
100.09,100.096783805
99.719,99.7370221896
99.977,100.001957828
100.037,100.055113052
99.83,99.835281874
99.979,99.9471220267
99.964,99.9684639959
99.871,99.8600828865
100.148,100.12008635
99.951,99.9867137025
99.909,99.9144045221
99.969,99.9853826028
100.122,100.099206917
100.064,100.053419473
99.949,99.9629585121
99.985,99.9381186987
99.999,99.9948095556
100.21,100.18005319
99.974,99.9766292351
99.916,99.8826552329
99.88,99.8941921096
99.996,99.9508872915
99.996,100.000949889
99.85,99.8724354521
99.796,99.84138773
100.085,100.085994675
99.839,99.8802200202
100.04,100.02571055
99.805,99.8482110174
100.154,100.147725652
100.065,100.036094033
99.881,99.8482830391
100.007,100.033298513
100.073,100.123070162
99.973,99.9430796341
99.977,99.9494996692
99.975,99.914055744
99.968,99.987227376
99.987,99.9791085349
99.977,99.9749568411
99.894,99.9274350144
99.862,99.8880329697
100.007,100.09001866
100.037,100.030093099
99.918,99.9425587156
99.924,99.9181495126
99.963,99.9762952939
99.909,99.900338834
99.974,99.9762980517
99.915,99.9459088514
100.037,100.056084204
99.957,99.9658909672
99.976,99.9156406781
100.035,100.002294009
100.172,100.168495211
100.0,100.011512917
100.028,100.050566944
99.894,99.8948601041
99.939,99.976348778
99.901,99.9042557186
100.021,100.018310016
100.036,100.038144535
99.993,99.9903733289
100.122,100.111345262
100.024,100.06614288
100.047,100.029184163
100.103,100.041575506
100.085,100.114370598
99.957,99.9360220006
100.087,100.078193016
100.145,100.144892796
99.877,99.8905483754
99.843,99.7891217666
99.948,99.9648968266
100.046,100.058879187
100.08,100.065282496
99.927,99.9656581201
99.98,99.9443891673
99.882,99.9034595962
100.146,100.125149235
100.098,100.125947016
99.986,99.9978157852
99.961,99.9574199164
100.007,99.9835536666
100.058,100.053196592
100.06,100.0720201
99.97,100.008287126
100.006,99.9728578324
99.852,99.840937665
99.992,99.9869043076
99.924,99.9008027478
99.961,99.970626266
100.303,100.254254252
100.151,100.114542145
99.995,100.024318112
99.954,99.989446653
99.952,99.985314939
99.869,99.8590268059
100.019,100.000225569
99.992,100.016884991
99.892,99.9006498231
100.021,99.9944341769
100.022,100.017356145
99.911,99.8760723825
100.182,100.153322339
99.915,99.9487337107
99.918,99.8846522612
100.052,100.029644963
99.922,99.9004129279
100.32,100.341176376
100.023,99.9977677391
100.096,100.088322764
100.167,100.1370448
100.05,100.080710811
100.008,99.9596972179
100.098,100.077575296
100.081,100.077954211
99.994,99.9992542536
100.026,100.05079668
99.947,99.9498012207
100.059,100.071373981
100.046,100.047851336
99.944,99.9726033795
100.071,100.102967701
100.126,100.130452317
99.885,99.8511561121
99.931,99.9584831935
99.914,99.9233929059
100.026,100.062931084
100.148,100.120052565
100.042,100.068742134
99.931,99.9524616469
100.141,100.161512252
99.999,100.053245055
99.965,99.9804278032
100.014,100.04772392
99.956,99.9323302392
99.872,99.8753612104
100.026,100.039811423
100.087,100.093344439
100.18,100.131981609
100.016,100.027630955
100.185,100.190864798
99.888,99.8957808979
100.091,100.096750665
99.91,99.9030870374
99.926,99.918127775
99.948,99.9440032181
100.209,100.163566607
100.028,100.002282124
99.815,99.8581558439
100.147,100.088505003
99.868,99.8402987401
99.849,99.8774403777
100.073,100.06093354
100.093,100.059746041
100.098,100.078550374
100.025,100.058169542
99.887,99.8978040431
100.094,100.084377968
100.003,100.036976204
99.999,100.040567842
100.025,100.074375543
99.897,99.9939403513
99.976,100.007202457
99.832,99.8840960978
99.999,99.993039752
100.106,100.06751255
100.031,99.9963995513
100.036,100.010618331
99.958,100.016941069
99.976,99.9889719705
100.126,100.08435827
100.096,100.118761127
99.982,99.980155893
100.195,100.092841432
99.994,100.006823224
100.013,100.031536166
99.769,99.8224261599
100.003,100.010610437
99.922,99.9380177386
100.099,100.123340627
100.113,100.144314136
99.982,99.9955802084
100.063,100.059115538
100.078,100.084686651
100.079,100.046117205
99.952,99.9090288386
100.031,100.045016839
100.118,100.110953769
100.026,100.045576779
99.984,99.940296092
100.047,100.06052409
100.201,100.200827375
100.034,100.054929005
100.042,100.084098271
100.034,100.019151668
99.885,99.9105531578
99.949,99.9884648275
99.864,99.8761412608
100.045,100.03912065
99.992,99.9980639903
100.04,100.03780864
99.932,99.9051188949
100.136,100.125673876
99.922,99.9366726013
99.794,99.7838014686
99.78,99.7772734948
99.664,99.714055115
99.935,99.9782305585
100.006,100.022347467
100.017,100.050961816
99.893,99.9306119282
100.162,100.160118574
99.814,99.8580750192
99.995,100.036301467
99.911,99.922623796
99.949,100.000392458
100.119,100.116393317
100.145,100.110465919
100.133,100.077575907
99.894,99.9292931318
99.919,99.910471373
99.927,99.9755005077
100.0,100.041185863
100.014,100.008001396
99.946,99.9859336728
99.927,99.9664975331
100.031,100.004233613
99.957,99.9494665248
99.916,99.9487624791
99.933,99.9566777292
99.965,99.9924838631
99.943,99.9867757656
100.164,100.148584755
99.904,99.9442316929
99.964,100.045054987
99.993,99.9673026823
100.016,100.032688533
100.007,100.013290309
100.028,100.029706085
100.086,100.071099514
99.758,99.7592510754
99.927,99.9165576004
99.978,99.9663975668
100.048,100.032125337
100.129,100.127946255
100.046,100.049108851
100.074,100.054610338
100.1,100.053452824
100.018,100.048505607
100.007,100.024627863
99.808,99.7631738737
99.896,99.9207649308
100.049,100.031020537
100.112,100.111420775
99.987,99.9954789056
99.847,99.8383287437
99.859,99.8885802198
100.1,100.183965119
100.045,100.036038829
99.865,99.8886770537
99.858,99.8421521933
100.117,100.097301062
99.949,99.8617211313
99.961,100.011491638
99.992,99.9965804363
99.907,99.8932630024
99.915,99.9799285674
100.014,100.023324032
100.136,100.159518141
100.069,100.09818324
100.228,100.152948128
99.927,99.945473685
99.981,99.991168846
100.005,100.026604572
100.107,100.141256892
99.997,99.9952895169
99.991,100.020005252
100.076,100.150209098
99.943,99.9723116254
99.983,99.9749197552
100.013,99.9995311555
99.993,99.9933194152
100.126,100.111392866
100.047,100.068643124
100.001,100.012814027
99.907,99.9309842455
99.865,99.8622537501
99.894,99.9063442508
100.019,99.9690865081
100.067,100.070243567
100.229,100.207492921
100.109,100.094457724
100.1,100.098892089
100.111,100.049092281
100.216,100.147744743
100.022,100.026724132
100.004,100.006889523
99.93,99.8971836308
99.889,99.9392917589
100.072,100.075827307
100.094,100.119860513
99.97,99.944
100.176,100.145562526
100.045,100.042919993
99.836,99.863193968
99.941,99.9899143097
100.09,100.084180637
100.017,100.018540611
100.147,100.126811544
100.024,100.022564211
99.902,99.9280671707
99.926,99.9485140081
99.938,99.9130640869
100.132,100.08722235
99.99,100.042165355
99.904,99.9363941227
100.058,100.06636575
100.193,100.161303614
100.172,100.148528832
99.917,99.9552630357
99.93,99.8942982839
99.862,99.8647307313
99.962,99.9811039021
99.933,99.9301339461
100.124,100.08419096
100.143,100.088742333
99.952,99.9422013377
99.894,99.8969591102
100.031,100.041423798
100.143,100.108528523
99.832,99.8731785523
99.986,99.9960469116
99.88,99.9166923658
99.962,100.028330676
99.99,99.9820855645
99.959,99.9234946568
100.007,100.0195584
100.024,100.055323665
100.15,100.136806333
99.987,99.9992379488
100.072,100.108234188
100.08,100.055077627
100.064,100.10433551
100.031,100.075519676
99.971,99.9768953579
100.092,100.052297501
100.034,100.050271765
99.918,99.9374789887
99.939,99.9459857771
99.938,99.9828949268
100.141,100.098288067
100.013,100.010605506
100.004,100.017339735
100.084,100.071721203
100.016,99.9958372658
100.023,100.014171987
100.016,100.005483359
99.941,99.9001081963
99.96,100.009380674
100.115,100.118552058
99.971,99.9535011532
99.931,99.8911588736
99.841,99.8626673561
100.051,100.078717852
100.232,100.209518399
100.032,100.031878689
99.978,99.9654210039
99.944,99.9692656795
99.934,99.9565927285
99.864,99.9512724191
99.914,99.8876891068
99.905,99.9143075952
99.788,99.8481049129
100.009,100.042586408
100.142,100.206345927
100.019,100.01586579
100.217,100.161776439
100.065,100.050666664
99.981,100.008612824
100.197,100.175218967
99.959,99.9754908083
100.214,100.21959837
100.009,99.9957124105
100.022,100.005519444
100.006,100.00503329
100.0,100.014732943
100.0,100.038702988
100.026,100.037563204
100.014,99.9972774841
99.852,99.8242954612
99.896,99.9001233073
99.999,99.998377098
99.967,99.9626116544
100.0,99.9884723357
99.909,99.937
99.977,99.9941449839
99.962,99.9183111038
99.913,99.9580290455
100.047,100.013842424
100.029,100.061082679
100.396,100.39510068
100.185,100.151264878
100.191,100.170463549
100.058,100.042480652
99.895,99.9181135205
100.002,100.024596155
99.897,99.9127815367
99.992,100.022629945
99.937,99.9562397195
99.934,99.9650224218
100.117,100.057473647
99.962,99.9547266053
99.851,99.9264845577
100.001,100.032851225
100.139,100.125656062
100.006,99.9768242062
99.878,99.9025811114
99.79,99.8181731507
100.038,100.041354341
99.856,99.9014337309
99.889,99.8977860409
100.038,100.06060054
100.045,100.059157679
100.072,100.089655731
100.107,100.083317633
100.161,100.110624243
99.966,99.9738612273
100.1,100.05117974
99.882,99.9193548845
100.043,100.034912726
100.117,100.110495924
100.077,100.108190947
99.99,99.9966406499
99.992,99.996
100.176,100.150805141
100.029,100.036348158
99.945,99.981519926
100.02,100.019
99.972,99.9969031697
99.961,99.9773999701
100.094,100.082509735
100.048,100.047524313
100.03,99.9942521983
100.0,99.9765830603
99.988,100.002578472
100.0,100.012329
99.87,99.9287569321
99.937,99.9422834472
99.944,99.955482453
99.966,99.9850035911
100.025,99.9673563169
99.927,99.9420252389
100.076,100.055446628
99.95,99.9502044788
99.871,99.9014604862
100.224,100.226093027
100.129,100.13761566
99.991,100.002367726
100.066,100.089194175
100.066,100.08580573
100.063,100.035841731
100.059,100.035214624
100.093,100.108390089
99.951,99.9313209341
100.223,100.232157921
99.947,99.9792463382
100.039,100.022218587
100.015,100.004981723
100.012,99.9883118149
99.92,99.9286106158
100.043,100.006885263
100.05,99.9820614079
99.87,99.8905360389
100.004,99.9720611363
99.793,99.7651149235
100.103,100.12851206
100.048,100.036398423
100.007,100.008378497
99.766,99.822277086
100.014,99.9782886703
99.948,99.9990137351
99.895,99.8811249774
100.112,100.089959643
100.047,100.026364355
100.014,99.9730550431
100.147,100.141304818
99.972,99.9690672312
100.075,100.091086194
100.051,100.01717984
99.86,99.8896020803
99.955,99.9567305493
100.144,100.134701174
100.115,100.136028832
99.82,99.8385353876
99.941,99.9681863972
100.106,100.052552466
99.921,99.9009495168
100.057,100.032709157
100.001,100.01777465
99.885,99.930387367
99.869,99.9190616332
99.931,99.9469350578
100.036,100.051686529
99.976,99.9835234531
100.016,100.085200346
99.764,99.8088253372
100.087,100.050869919
100.151,100.154791473
100.028,100.031866012
99.975,99.9496918409
100.058,100.031824928
99.966,99.9671765379
100.06,100.022983837
99.985,99.9965495237
99.98,100.020635136
100.114,100.064189868
99.979,99.9749269911
99.814,99.8038765555
100.032,100.060238887
100.066,100.080130256
99.962,99.9991209664
99.903,99.9484188055
99.965,99.9911648798
100.071,100.038425116
99.928,99.9601277645
100.021,100.039050821
99.966,99.9841736632
99.993,99.9753252992
100.114,100.106684451
99.969,99.986
99.789,99.8458819303
100.105,100.050110423
99.813,99.8923509571
99.867,99.8960740202
100.185,100.159961199
99.853,99.8705991755
99.986,99.9798646801
99.99,99.9450599599
100.038,100.036915851
